StartEndYear,Period,Area,Series code,Industry,Adjusted,Benchmark,No. of Employed
"2014","Annual","Sacramento County","60560000","Administrative and Support and Waste Ser","Not Adj","2020","42,100"
"2014","Annual","Sacramento County","65000000","Educational and Health Services","Not Adj","2020","93,300"
"2014","Annual","Sacramento County","70000000","Leisure and Hospitality","Not Adj","2020","56,000"
"2014","Annual","Sacramento County","70710000","Arts, Entertainment, and Recreation","Not Adj","2020","7,600"
"2014","Annual","Sacramento County","70720000","Accommodation and Food Service","Not Adj","2020","48,400"
"2014","Annual","Sacramento County","80000000","Other Services","Not Adj","2020","20,300"
"2014","Annual","Sacramento County","90000000","Government","Not Adj","2020","160,700"
"2014","Annual","Sacramento County","90910000","Federal Government","Not Adj","2020","9,900"
"2014","Annual","Sacramento County","90920000","State Government","Not Adj","2020","86,500"
"2014","Annual","Sacramento County","90930000","Local Government","Not Adj","2020","64,400"
"2013","Annual","Sacramento County","00000000","Total Nonfarm","Not Adj","2020","585,200"
"2013","Annual","Sacramento County","01000000","Total Wage and Salary","Not Adj","2020","587,800"
"2013","Annual","Sacramento County","06000000","Goods Producing","Not Adj","2020","48,100"
"2013","Annual","Sacramento County","07000000","Service Providing","Not Adj","2020","537,000"
"2013","Annual","Sacramento County","10000000","Mining and Logging","Not Adj","2020","200"
"2013","Annual","Sacramento County","11000000","Total Farm","Not Adj","2020","2,600"
"2013","Annual","Sacramento County","20000000","Construction","Not Adj","2020","27,100"
"2013","Annual","Sacramento County","30000000","Manufacturing","Not Adj","2020","20,900"
"2013","Annual","Sacramento County","31000000","Durable Goods","Not Adj","2020","14,000"
"2013","Annual","Sacramento County","32000000","Nondurable Goods","Not Adj","2020","6,900"
"2013","Annual","Sacramento County","40000000","Trade, Transportation and Utilities","Not Adj","2020","87,200"
"2013","Annual","Sacramento County","41000000","Wholesale Trade","Not Adj","2020","15,500"
"2013","Annual","Sacramento County","42000000","Retail Trade","Not Adj","2020","59,000"
"2013","Annual","Sacramento County","43000000","Transportation, Warehousing and Utilitie","Not Adj","2020","12,700"
"2013","Annual","Sacramento County","50000000","Information","Not Adj","2020","11,000"
"2013","Annual","Sacramento County","55000000","Financial Activities","Not Adj","2020","31,500"
"2013","Annual","Sacramento County","55520000","Finance and Insurance","Not Adj","2020","23,500"
"2013","Annual","Sacramento County","55530000","Real Estate and Rental and Leasing","Not Adj","2020","8,000"
"2013","Annual","Sacramento County","60000000","Professional and Business Services","Not Adj","2020","86,100"
"2013","Annual","Sacramento County","60540000","Professional, Scientific and Technical S","Not Adj","2020","37,700"
"2013","Annual","Sacramento County","60550000","Management of Companies and Enterprises","Not Adj","2020","7,700"
"2013","Annual","Sacramento County","60560000","Administrative and Support and Waste Ser","Not Adj","2020","40,700"
"2013","Annual","Sacramento County","65000000","Educational and Health Services","Not Adj","2020","91,200"
"2013","Annual","Sacramento County","70000000","Leisure and Hospitality","Not Adj","2020","53,700"
"2013","Annual","Sacramento County","70710000","Arts, Entertainment, and Recreation","Not Adj","2020","7,700"
"2013","Annual","Sacramento County","70720000","Accommodation and Food Service","Not Adj","2020","46,000"
"2013","Annual","Sacramento County","80000000","Other Services","Not Adj","2020","19,600"
"2013","Annual","Sacramento County","90000000","Government","Not Adj","2020","156,700"
"2013","Annual","Sacramento County","90910000","Federal Government","Not Adj","2020","9,800"
"2013","Annual","Sacramento County","90920000","State Government","Not Adj","2020","83,600"
"2013","Annual","Sacramento County","90930000","Local Government","Not Adj","2020","63,400"
"2012","Annual","Sacramento County","00000000","Total Nonfarm","Not Adj","2020","574,000"
"2012","Annual","Sacramento County","01000000","Total Wage and Salary","Not Adj","2020","576,600"
"2012","Annual","Sacramento County","06000000","Goods Producing","Not Adj","2020","44,900"
"2012","Annual","Sacramento County","07000000","Service Providing","Not Adj","2020","529,000"
"2012","Annual","Sacramento County","10000000","Mining and Logging","Not Adj","2020","200"
"2012","Annual","Sacramento County","11000000","Total Farm","Not Adj","2020","2,600"
"2012","Annual","Sacramento County","20000000","Construction","Not Adj","2020","23,600"
"2012","Annual","Sacramento County","30000000","Manufacturing","Not Adj","2020","21,100"
"2012","Annual","Sacramento County","31000000","Durable Goods","Not Adj","2020","13,800"
"2012","Annual","Sacramento County","32000000","Nondurable Goods","Not Adj","2020","7,300"
"2012","Annual","Sacramento County","40000000","Trade, Transportation and Utilities","Not Adj","2020","86,400"
"2012","Annual","Sacramento County","41000000","Wholesale Trade","Not Adj","2020","15,900"
"2012","Annual","Sacramento County","42000000","Retail Trade","Not Adj","2020","58,300"
"2012","Annual","Sacramento County","43000000","Transportation, Warehousing and Utilitie","Not Adj","2020","12,200"
"2012","Annual","Sacramento County","50000000","Information","Not Adj","2020","11,800"
"2012","Annual","Sacramento County","55000000","Financial Activities","Not Adj","2020","31,300"
"2012","Annual","Sacramento County","55520000","Finance and Insurance","Not Adj","2020","23,500"
"2012","Annual","Sacramento County","55530000","Real Estate and Rental and Leasing","Not Adj","2020","7,800"
"2012","Annual","Sacramento County","60000000","Professional and Business Services","Not Adj","2020","83,900"
"2012","Annual","Sacramento County","60540000","Professional, Scientific and Technical S","Not Adj","2020","37,900"
"2012","Annual","Sacramento County","60550000","Management of Companies and Enterprises","Not Adj","2020","7,200"
"2012","Annual","Sacramento County","60560000","Administrative and Support and Waste Ser","Not Adj","2020","38,800"
"2012","Annual","Sacramento County","65000000","Educational and Health Services","Not Adj","2020","88,400"
"2012","Annual","Sacramento County","70000000","Leisure and Hospitality","Not Adj","2020","51,300"
"2012","Annual","Sacramento County","70710000","Arts, Entertainment, and Recreation","Not Adj","2020","7,600"
"2012","Annual","Sacramento County","70720000","Accommodation and Food Service","Not Adj","2020","43,700"
"2012","Annual","Sacramento County","80000000","Other Services","Not Adj","2020","19,600"
"2012","Annual","Sacramento County","90000000","Government","Not Adj","2020","156,400"
"2012","Annual","Sacramento County","90910000","Federal Government","Not Adj","2020","10,000"
"2012","Annual","Sacramento County","90920000","State Government","Not Adj","2020","82,400"
"2012","Annual","Sacramento County","90930000","Local Government","Not Adj","2020","64,000"
"2011","Annual","Sacramento County","00000000","Total Nonfarm","Not Adj","2020","563,400"
"2011","Annual","Sacramento County","01000000","Total Wage and Salary","Not Adj","2020","565,800"
"2011","Annual","Sacramento County","06000000","Goods Producing","Not Adj","2020","43,100"
"2011","Annual","Sacramento County","07000000","Service Providing","Not Adj","2020","520,300"
"2011","Annual","Sacramento County","10000000","Mining and Logging","Not Adj","2020","200"
"2011","Annual","Sacramento County","11000000","Total Farm","Not Adj","2020","2,500"
"2011","Annual","Sacramento County","20000000","Construction","Not Adj","2020","22,600"
"2011","Annual","Sacramento County","30000000","Manufacturing","Not Adj","2020","20,400"
"2011","Annual","Sacramento County","31000000","Durable Goods","Not Adj","2020","12,900"
"2011","Annual","Sacramento County","32000000","Nondurable Goods","Not Adj","2020","7,400"
"2011","Annual","Sacramento County","40000000","Trade, Transportation and Utilities","Not Adj","2020","82,700"
"2011","Annual","Sacramento County","41000000","Wholesale Trade","Not Adj","2020","14,900"
"2011","Annual","Sacramento County","42000000","Retail Trade","Not Adj","2020","56,400"
"2011","Annual","Sacramento County","43000000","Transportation, Warehousing and Utilitie","Not Adj","2020","11,500"
"2011","Annual","Sacramento County","50000000","Information","Not Adj","2020","12,600"
"2011","Annual","Sacramento County","55000000","Financial Activities","Not Adj","2020","30,600"
"2011","Annual","Sacramento County","55520000","Finance and Insurance","Not Adj","2020","23,200"
"2011","Annual","Sacramento County","55530000","Real Estate and Rental and Leasing","Not Adj","2020","7,400"
"2011","Annual","Sacramento County","60000000","Professional and Business Services","Not Adj","2020","78,300"
"2011","Annual","Sacramento County","60540000","Professional, Scientific and Technical S","Not Adj","2020","37,800"
"2011","Annual","Sacramento County","60550000","Management of Companies and Enterprises","Not Adj","2020","7,200"
"2011","Annual","Sacramento County","60560000","Administrative and Support and Waste Ser","Not Adj","2020","33,300"
"2011","Annual","Sacramento County","65000000","Educational and Health Services","Not Adj","2020","87,000"
"2011","Annual","Sacramento County","70000000","Leisure and Hospitality","Not Adj","2020","49,500"
"2011","Annual","Sacramento County","70710000","Arts, Entertainment, and Recreation","Not Adj","2020","7,500"
"2011","Annual","Sacramento County","70720000","Accommodation and Food Service","Not Adj","2020","42,000"
"2011","Annual","Sacramento County","80000000","Other Services","Not Adj","2020","19,700"
"2011","Annual","Sacramento County","90000000","Government","Not Adj","2020","159,900"
"2011","Annual","Sacramento County","90910000","Federal Government","Not Adj","2020","10,200"
"2011","Annual","Sacramento County","90920000","State Government","Not Adj","2020","84,000"
"2011","Annual","Sacramento County","90930000","Local Government","Not Adj","2020","65,800"
"2010","Annual","Sacramento County","00000000","Total Nonfarm","Not Adj","2020","566,000"
"2010","Annual","Sacramento County","01000000","Total Wage and Salary","Not Adj","2020","568,500"
"2010","Annual","Sacramento County","06000000","Goods Producing","Not Adj","2020","43,000"
"2010","Annual","Sacramento County","07000000","Service Providing","Not Adj","2020","523,000"
"2010","Annual","Sacramento County","10000000","Mining and Logging","Not Adj","2020","100"
"2010","Annual","Sacramento County","11000000","Total Farm","Not Adj","2020","2,600"
"2010","Annual","Sacramento County","20000000","Construction","Not Adj","2020","23,500"
"2010","Annual","Sacramento County","30000000","Manufacturing","Not Adj","2020","19,400"
"2010","Annual","Sacramento County","31000000","Durable Goods","Not Adj","2020","12,200"
"2010","Annual","Sacramento County","32000000","Nondurable Goods","Not Adj","2020","7,200"
"2010","Annual","Sacramento County","40000000","Trade, Transportation and Utilities","Not Adj","2020","81,700"
"2010","Annual","Sacramento County","41000000","Wholesale Trade","Not Adj","2020","14,100"
"2010","Annual","Sacramento County","42000000","Retail Trade","Not Adj","2020","55,600"
"2010","Annual","Sacramento County","43000000","Transportation, Warehousing and Utilitie","Not Adj","2020","11,900"
"2010","Annual","Sacramento County","50000000","Information","Not Adj","2020","13,200"
"2010","Annual","Sacramento County","55000000","Financial Activities","Not Adj","2020","32,100"
"2010","Annual","Sacramento County","55520000","Finance and Insurance","Not Adj","2020","24,800"
"2010","Annual","Sacramento County","55530000","Real Estate and Rental and Leasing","Not Adj","2020","7,300"
